Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1775,08/08/2025,12/08/2025,CUST443,Meredith White MD,Home office,PROD2206,Juice packs,Grocery,East,Nebraska,South Jessicamouth,6,2473,10,13354.2,9182.91,4171.29,UPI,Delivered,"Mays, Coleman and Hill",kellyrobin@moore.biz,20,No,0
ORD1776,20/12/2024,21/12/2024,CUST230,Karen Ford,Home office,PROD5090,Stapler,Office Supplies,West,Washington,North Jasmine,2,3817,20,6107.2,4399.21,1707.99,Cash,Cancelled,Bell-Medina,trevormoore@gomez.com,12,No,0
ORD1777,18/08/2025,19/08/2025,CUST828,Christopher Sanchez,Corporate,PROD6777,Maggi,Grocery,East,Mississippi,Kennedyside,1,989,15,840.65,523.59,317.06,Cash,Delivered,Johnson LLC,vcopeland@brown-lawson.com,34,No,0
ORD1778,05/08/2025,09/08/2025,CUST489,Amy Cox,Consumer,PROD9699,Chocolate,Grocery,East,Delaware,Port Krista,4,2217,5,8424.6,5154.7,3269.9,Credit card,Pending,Perkins-Mcintyre,williamsthomas@smith.com,42,No,0
ORD1779,09/06/2024,16/06/2024,CUST482,Michele Roberts,Home office,PROD9675,Cupboard,Furniture,South,Wisconsin,Parktown,10,2461,0,24610,21102.3,3507.7,UPI,Returned,Palmer-Reed,elizabeth78@parsons.com,2,Yes,23
ORD1780,10/06/2024,15/06/2024,CUST560,Mary Sanchez,Corporate,PROD8177,Stamp,Office Supplies,North,Colorado,Clarkberg,9,3635,15,27807.75,17461.06,10346.69,Cash,Delivered,"Martinez, Love and Robinson",coxann@smith.com,28,No,0
ORD1781,11/08/2024,14/08/2024,CUST335,Christine Miller,Home office,PROD9859,Headphones,Electronics,West,Wisconsin,Juliehaven,6,4601,5,26225.7,18737.16,7488.54,Pay check,Pending,"Little, Schneider and Decker",wflores@white-jackson.com,17,No,0
ORD1782,27/01/2025,29/01/2025,CUST718,Pamela Collier,Consumer,PROD4435,Bed,Furniture,West,Indiana,Kristenburgh,8,903,20,5779.2,4971.39,807.81,UPI,Delivered,Blackburn Group,mendozapaul@bailey-cook.org,48,No,0
ORD1783,11/03/2024,14/03/2024,CUST591,Anna Delacruz,Home office,PROD7071,Pen,Office Supplies,East,Montana,Lake Ryan,8,4605,10,33156,29408.36,3747.64,Cash,Delivered,"Villarreal, Bridges and Landry",priley@chavez-willis.info,50,No,0
ORD1784,08/04/2025,13/04/2025,CUST955,Brittany Hill,Home office,PROD5438,Stamp,Office Supplies,West,Missouri,Lake Markbury,2,763,15,1297.1,907.64,389.46,Pay check,Returned,"Ruiz, Hall and Harris",denisenoble@richards-harrison.biz,19,No,0
ORD1785,17/12/2023,23/12/2023,CUST539,Colleen Gibson,Consumer,PROD9776,Juice packs,Grocery,East,Oregon,Ashleyfort,3,1453,0,4359,3643.95,715.05,Pay check,Returned,Page and Sons,rickgarcia@davis-sweeney.com,27,No,0
ORD1786,10/05/2025,15/05/2025,CUST890,William Yang,Consumer,PROD8289,Bed,Furniture,East,Texas,Frazierbury,5,191,0,955,788.82,166.18,Credit card,Cancelled,Anderson Inc,rmarks@robinson-hawkins.com,32,No,0
ORD1787,21/08/2024,24/08/2024,CUST529,William Rivers,Corporate,PROD7253,Cupboard,Furniture,North,Iowa,Lake Samantha,2,429,5,815.1,498.38,316.72,Cash,Cancelled,Baker Ltd,molinarobin@serrano-chen.net,49,No,0
ORD1788,24/08/2024,28/08/2024,CUST145,James Ayers,Consumer,PROD7337,Notebook,Office Supplies,North,California,Kennethtown,5,1995,0,9975,6687.36,3287.64,Cash,Cancelled,Rodriguez LLC,williamsbrittney@delgado.com,43,No,0
ORD1789,11/07/2025,18/07/2025,CUST185,Brandi Dunn,Consumer,PROD5331,Chocolate,Grocery,South,Hawaii,Frazierville,5,4505,15,19146.25,17105.04,2041.21,Cash,Pending,Odom Group,jsmith@miller.com,47,No,0
ORD1790,29/09/2025,01/10/2025,CUST121,Nicholas Pierce,Home office,PROD6094,Stamp,Office Supplies,East,Hawaii,Lake Moniqueville,8,4538,20,29043.2,23847.73,5195.47,Cash,Returned,Schwartz-Myers,xscott@leonard.com,32,No,0
ORD1791,29/06/2024,06/07/2024,CUST669,Anne Smith,Home office,PROD1956,Table,Furniture,East,Washington,Port Coreymouth,2,2628,10,4730.4,3234.43,1495.97,Credit card,Pending,"David, Wood and Thomas",patricia37@simmons-rubio.com,43,No,0
ORD1792,09/01/2025,15/01/2025,CUST435,Zachary Saunders,Corporate,PROD6974,Chocolate,Grocery,East,South Carolina,South Johnberg,7,3860,10,24318,19669.23,4648.77,UPI,Cancelled,"Casey, Woods and Cooper",brenda99@sawyer.info,32,No,0
ORD1793,22/10/2024,27/10/2024,CUST419,Christopher Dennis,Corporate,PROD8586,Stapler,Office Supplies,North,Rhode Island,West Lauren,4,4112,0,16448,11930.13,4517.87,Cash,Returned,Salinas and Sons,nelsonsamantha@massey-henderson.com,23,No,0
ORD1794,22/03/2024,28/03/2024,CUST997,William Allen,Corporate,PROD3099,Laptop,Electronics,South,Oregon,Stephenburgh,2,2282,5,4335.8,3588.2,747.6,Credit card,Pending,"Jones, Ortega and Lynn",owade@sandoval.org,46,No,0
ORD1795,19/12/2023,21/12/2023,CUST773,Johnathan Dyer,Home office,PROD3288,Stamp,Office Supplies,West,Colorado,Antonioside,10,3116,20,24928,16306.39,8621.61,Cash,Pending,Bishop-Brown,moniqueadams@ball.com,36,No,0
ORD1796,11/10/2024,17/10/2024,CUST344,Sabrina Harris,Corporate,PROD8577,Juice packs,Grocery,South,Wyoming,Christopherchester,8,3716,0,29728,23665.86,6062.14,Pay check,Cancelled,Rodriguez and Sons,aaron11@wilson.com,44,No,0
ORD1797,14/11/2025,21/11/2025,CUST432,Sheila Jenkins,Home office,PROD8621,Cupboard,Furniture,South,North Dakota,Lake Jay,5,2244,0,11220,9658.81,1561.19,Cash,Pending,Jordan Ltd,paulchapman@ellis.com,28,No,0
ORD1798,10/05/2024,13/05/2024,CUST570,Mike Newton,Corporate,PROD8707,Keyboard,Electronics,North,Minnesota,Bradleybury,4,4815,15,16371,14064.88,2306.12,UPI,Delivered,Baxter Ltd,daniel34@rodriguez.com,11,No,0
ORD1799,23/08/2024,27/08/2024,CUST137,Andrew Butler,Corporate,PROD2868,Mouse,Electronics,East,Connecticut,New Ricardoside,2,2792,15,4746.4,3438.49,1307.91,Credit card,Delivered,"Herrera, Moore and Mcpherson",anita05@jones.com,43,No,0
ORD1800,28/07/2025,03/08/2025,CUST403,Martha Wilson,Home office,PROD4723,Maggi,Grocery,East,Pennsylvania,Lake Jenniferton,2,3394,10,6109.2,3760.94,2348.26,Credit card,Delivered,Fletcher-Bautista,rsnyder@king.net,29,No,0
ORD1801,23/01/2024,24/01/2024,CUST168,Nancy Mercado,Corporate,PROD1768,Laptop,Electronics,East,Washington,Danielland,10,4052,0,40520,25929.78,14590.22,Credit card,Delivered,"Hawkins, Olson and Glenn",cabreraangela@barton-lozano.biz,46,No,0
ORD1802,27/11/2023,04/12/2023,CUST355,Kenneth Meyer,Corporate,PROD2168,Chips,Grocery,East,North Carolina,Robertsberg,8,585,0,4680,4046.38,633.62,Credit card,Cancelled,Francis Group,markacosta@lucas-thomas.org,35,No,0
ORD1803,11/06/2024,17/06/2024,CUST938,Tony King,Home office,PROD4245,Cold drinks,Grocery,East,Pennsylvania,North Max,3,2036,20,4886.4,3590.35,1296.05,Pay check,Pending,Russo Ltd,espinozarachel@carson.com,45,No,0
ORD1804,15/12/2024,18/12/2024,CUST373,Jesus Davis,Home office,PROD8417,Stapler,Office Supplies,West,South Carolina,Mckinneyberg,9,1368,5,11696.4,10050.07,1646.33,Credit card,Delivered,Ross-Perez,cassandra71@haas.biz,5,Yes,28
ORD1805,29/01/2025,02/02/2025,CUST642,Samuel Miller,Home office,PROD3385,Pen,Office Supplies,East,Idaho,New Lisa,7,923,15,5491.85,4087.15,1404.7,Cash,Delivered,Tapia-Villanueva,rossjohnathan@smith.org,14,No,0
ORD1806,10/02/2024,16/02/2024,CUST739,Jared Roberts,Consumer,PROD7320,Charger,Electronics,North,North Carolina,Allenview,4,257,5,976.6,586.49,390.11,UPI,Cancelled,"Bradshaw, Boyd and Potter",andrea13@merritt-haynes.org,20,No,0
ORD1807,13/12/2024,14/12/2024,CUST785,Christopher Harris,Corporate,PROD6926,Keyboard,Electronics,North,Nebraska,Stewartville,6,3343,15,17049.3,12651.87,4397.43,Credit card,Cancelled,"Larsen, Bell and Edwards",david52@delacruz.com,0,Yes,39
ORD1808,22/07/2024,23/07/2024,CUST399,Jose White,Home office,PROD3862,Maggi,Grocery,East,Maryland,Bradleyshire,4,4017,5,15264.6,13231.46,2033.14,Pay check,Returned,Parsons LLC,fgriffin@fox-mann.com,31,No,0
ORD1809,15/12/2023,21/12/2023,CUST314,Wendy Clark,Home office,PROD4434,Stamp,Office Supplies,West,Massachusetts,Westmouth,9,3003,0,27027,17635.01,9391.99,UPI,Returned,"Jones, Palmer and Mcdaniel",youngadriana@collins-krueger.com,10,No,0
ORD1810,16/05/2024,19/05/2024,CUST741,Phillip Romero,Home office,PROD5847,Sofa,Furniture,East,Tennessee,Toddland,3,858,5,2445.3,2198.93,246.37,UPI,Pending,Sweeney LLC,dsmith@brown.com,50,No,0
ORD1811,28/10/2024,03/11/2024,CUST427,Joan Moon,Consumer,PROD4240,Chair,Furniture,North,Arizona,Phelpsville,2,1895,5,3600.5,2438.55,1161.95,Credit card,Returned,"Jones, Brown and Jones",leslie45@yates.com,1,Yes,38
ORD1812,08/11/2024,13/11/2024,CUST897,Sean Rice,Home office,PROD5922,Pen,Office Supplies,North,Iowa,Port Scottshire,7,2892,0,20244,17383.76,2860.24,Credit card,Pending,Duke-Hicks,lauramiller@tapia.com,42,No,0
ORD1813,25/02/2024,02/03/2024,CUST440,Joshua Flores,Home office,PROD6685,Sofa,Furniture,North,Rhode Island,Lake Karen,3,2304,15,5875.2,5034.75,840.45,Cash,Cancelled,Ortiz-Villarreal,babbott@hodges.biz,20,No,0
ORD1814,18/09/2025,25/09/2025,CUST799,Karen Hill,Home office,PROD6425,Headphones,Electronics,North,Washington,North Jessicamouth,9,870,5,7438.5,4770.55,2667.95,Credit card,Delivered,Henry-Nelson,michellerodriguez@vazquez.com,4,Yes,21
ORD1815,15/12/2024,17/12/2024,CUST232,Amanda Stephens,Corporate,PROD2635,Pen,Office Supplies,West,Montana,South Lauren,5,580,5,2755,2243.93,511.07,Cash,Delivered,Davis LLC,zvazquez@gallagher.com,13,No,0
ORD1816,11/10/2025,15/10/2025,CUST346,Mr. Jared Carrillo II,Corporate,PROD7474,Stamp,Office Supplies,North,New York,Port Stephanieview,7,4197,10,26441.1,21907.36,4533.74,Cash,Returned,Gilbert-Foster,nscott@gutierrez-thomas.com,23,No,0
ORD1817,13/04/2024,16/04/2024,CUST157,Michael Mitchell,Corporate,PROD2211,Monitor,Electronics,North,South Carolina,Port Melaniefort,3,2193,0,6579,5324.66,1254.34,Cash,Returned,Harris Ltd,ronaldspence@williams.com,38,No,0
ORD1818,04/01/2024,05/01/2024,CUST473,Andrew Flores,Consumer,PROD3810,Stamp,Office Supplies,North,Pennsylvania,North Brady,1,2862,10,2575.8,1650.65,925.15,Cash,Cancelled,Mcdonald Group,clarkdaniel@wright-clark.net,47,No,0
ORD1819,22/03/2025,25/03/2025,CUST202,Megan Mcguire,Corporate,PROD4266,File Folder,Office Supplies,North,Wyoming,Anitaside,4,501,15,1703.4,1113.17,590.23,UPI,Pending,Garcia and Sons,wmcguire@turner-moon.biz,24,No,0
ORD1820,08/05/2024,12/05/2024,CUST245,Kimberly Phillips,Home office,PROD3642,Mouse,Electronics,East,Oregon,Port Eric,7,1138,10,7169.4,4641.86,2527.54,UPI,Returned,Herrera Group,smithmichael@gonzalez-pitts.net,28,No,0
ORD1821,01/03/2024,07/03/2024,CUST566,Melissa Vasquez,Consumer,PROD1866,Monitor,Electronics,South,Arkansas,Port Holly,5,3137,15,13332.25,11921.08,1411.17,UPI,Pending,Brewer and Sons,edwardbarrera@brady-perkins.biz,4,Yes,33
ORD1822,21/12/2024,24/12/2024,CUST363,Caitlin Lee,Consumer,PROD7940,Maggi,Grocery,East,Washington,Harveyhaven,9,3915,0,35235,21752.52,13482.48,Pay check,Cancelled,Anderson-Long,andrebrewer@reyes-hunt.info,32,No,0
ORD1823,14/06/2024,21/06/2024,CUST380,Ronald Garcia,Home office,PROD1363,Juice packs,Grocery,East,Kansas,New Kristen,10,3045,20,24360,18615.23,5744.77,Credit card,Pending,Davenport Ltd,kevin70@palmer.com,30,No,0
ORD1824,18/11/2024,21/11/2024,CUST260,Sean Walters,Consumer,PROD4541,Maggi,Grocery,North,South Carolina,Ballardport,5,2724,15,11577,7586.65,3990.35,Cash,Cancelled,Campbell-Leon,davidfoster@green.com,25,No,0
ORD1825,23/05/2025,26/05/2025,CUST631,Christine Page DVM,Consumer,PROD3308,File Folder,Office Supplies,West,Idaho,Simonview,8,2923,20,18707.2,11438.28,7268.92,UPI,Pending,Delacruz and Sons,huertavalerie@west-smith.com,5,Yes,41
ORD1826,23/02/2025,24/02/2025,CUST278,Brent Espinoza,Consumer,PROD4372,Cold drinks,Grocery,West,Maine,Rebeccaton,5,4848,5,23028,16101.48,6926.52,Pay check,Returned,"Harding, Campbell and Campbell",nicolewilliams@mclaughlin.com,43,No,0
ORD1827,16/09/2025,18/09/2025,CUST841,John Levine,Corporate,PROD4652,Monitor,Electronics,East,Iowa,New Michellefurt,6,2851,20,13684.8,8523.42,5161.38,Pay check,Pending,"Mendoza, Villegas and Love",dcohen@james.biz,26,No,0
ORD1828,31/05/2024,01/06/2024,CUST857,David Boyd,Corporate,PROD2133,Charger,Electronics,West,Indiana,Thomasberg,10,1619,0,16190,13367.21,2822.79,Pay check,Delivered,Yoder-Espinoza,katherine19@reyes.com,33,No,0
ORD1829,18/11/2024,25/11/2024,CUST832,Alan White MD,Corporate,PROD7662,Chair,Furniture,East,Florida,South Jamesside,4,141,15,479.4,382.32,97.08,Credit card,Returned,Jennings-Mccoy,gwalters@casey.com,25,No,0
ORD1830,09/02/2024,13/02/2024,CUST815,Mark Hicks,Consumer,PROD7435,Table,Furniture,South,Louisiana,South David,8,4325,15,29410,19091.36,10318.64,UPI,Returned,Bentley Ltd,alan29@wright-perez.info,36,No,0
ORD1831,04/06/2024,10/06/2024,CUST533,Michael Mcintyre,Corporate,PROD2184,Monitor,Electronics,East,New York,Deanfort,6,1910,5,10887,8144.92,2742.08,UPI,Returned,Scott Group,khernandez@frank.net,39,No,0
ORD1832,12/04/2025,13/04/2025,CUST287,Monica Garcia,Corporate,PROD1135,Juice packs,Grocery,East,Montana,North Theresa,5,2357,0,11785,10588.17,1196.83,Cash,Delivered,Clark-Casey,randy90@juarez-duffy.net,50,No,0
ORD1833,03/09/2025,06/09/2025,CUST547,Karen Marquez,Corporate,PROD8619,Monitor,Electronics,East,Arizona,South Sabrinaland,4,4117,15,13997.8,10795.78,3202.02,UPI,Cancelled,"Delgado, Phillips and Dunlap",carolinehutchinson@tyler-reilly.com,22,No,0
ORD1834,07/07/2025,09/07/2025,CUST501,Chad Wagner,Home office,PROD5291,Pen,Office Supplies,West,Arizona,North Garyfort,8,1107,15,7527.6,4702.59,2825.01,Credit card,Cancelled,Blair-Willis,ramirezsusan@nguyen.biz,49,No,0
ORD1835,16/12/2023,21/12/2023,CUST397,Lisa Smith,Consumer,PROD9219,Pen,Office Supplies,South,Delaware,East Donald,1,3961,15,3366.85,2854.46,512.39,UPI,Delivered,Boyd-Jordan,maria54@joseph-harrison.com,40,No,0
ORD1836,14/07/2024,18/07/2024,CUST952,Kristie Scott,Home office,PROD7785,Table,Furniture,West,West Virginia,Lake Amanda,8,3893,15,26472.4,23099.5,3372.9,Pay check,Returned,"King, Jenkins and Perez",klewis@jones.net,26,No,0
ORD1837,26/05/2025,29/05/2025,CUST122,Kyle Oneal,Corporate,PROD9987,Bed,Furniture,North,West Virginia,Patriciafort,9,2067,5,17672.85,14767.84,2905.01,Cash,Pending,"Webb, Freeman and Romero",michael69@thomas.com,19,No,0
ORD1838,01/04/2025,08/04/2025,CUST863,Ivan Bates,Corporate,PROD1580,Chips,Grocery,West,Iowa,Hestertown,3,203,5,578.55,440.67,137.88,UPI,Delivered,Rivera PLC,jasminesmith@phillips.com,8,Yes,25
ORD1839,15/06/2024,21/06/2024,CUST849,Sherry Burke,Consumer,PROD4167,Table,Furniture,South,Alaska,Port Andrewside,6,3446,0,20676,16567.55,4108.45,Pay check,Pending,Yang-Smith,steven78@cooper.net,39,No,0
ORD1840,19/02/2025,20/02/2025,CUST177,Cathy Estes,Corporate,PROD4695,Keyboard,Electronics,East,Washington,South Samantha,10,2491,10,22419,14429.94,7989.06,Cash,Returned,"Harris, Wyatt and Snyder",cbennett@gibson-davies.com,38,No,0
ORD1841,21/11/2024,27/11/2024,CUST870,Tiffany Adams,Corporate,PROD4044,Table,Furniture,North,New York,Johnsonfurt,10,987,20,7896,6957.17,938.83,Cash,Cancelled,George and Sons,xbailey@ayala.com,40,No,0
ORD1842,20/06/2025,22/06/2025,CUST363,Nicholas Gill,Consumer,PROD3516,Stamp,Office Supplies,South,Pennsylvania,Clarkfurt,9,2080,10,16848,11948.73,4899.27,Pay check,Cancelled,Fitzgerald Ltd,bedwards@hall.com,42,No,0
ORD1843,07/07/2025,11/07/2025,CUST500,James Johnson,Home office,PROD6911,Charger,Electronics,North,Tennessee,Ricardotown,4,4257,20,13622.4,8350.71,5271.69,Credit card,Cancelled,Liu Ltd,jenkinsmatthew@guerrero-hood.biz,35,No,0
ORD1844,08/01/2024,11/01/2024,CUST801,Jennifer Vaughan,Corporate,PROD9664,Juice packs,Grocery,North,Montana,Port Roger,6,884,0,5304,4376.56,927.44,Credit card,Pending,"Taylor, Bryan and Smith",lewissandra@rojas.org,12,No,0
ORD1845,12/03/2024,14/03/2024,CUST612,Dylan Davis,Corporate,PROD7594,Stamp,Office Supplies,South,Texas,Lisamouth,10,2558,5,24301,19414.6,4886.4,Cash,Delivered,"Kerr, Knapp and Benson",michael78@gonzales.net,40,No,0
ORD1846,05/09/2025,11/09/2025,CUST517,Donna Chung,Corporate,PROD2283,Stamp,Office Supplies,West,Maine,Bauermouth,2,3507,15,5961.9,4330.19,1631.71,UPI,Pending,Duran-Gray,cookdiane@mccormick.com,28,No,0
ORD1847,19/08/2024,24/08/2024,CUST313,Pamela Delgado,Consumer,PROD8375,Cold drinks,Grocery,South,Wisconsin,Elizabethborough,9,597,0,5373,4712.48,660.52,UPI,Pending,Castillo and Sons,qcaldwell@long.com,41,No,0
ORD1848,28/10/2024,04/11/2024,CUST628,Alison Christensen,Corporate,PROD4706,Charger,Electronics,South,New Jersey,North Douglasville,5,4900,0,24500,16553.96,7946.04,UPI,Pending,Evans-Contreras,adrianwilliams@cochran.com,14,No,0
ORD1849,16/06/2024,22/06/2024,CUST396,Elizabeth Young,Corporate,PROD5193,Table,Furniture,South,North Dakota,Maryberg,1,2436,5,2314.2,2015.93,298.27,Credit card,Returned,Watson Ltd,lauracole@porter-cook.com,9,Yes,34
ORD1850,08/07/2025,15/07/2025,CUST251,Billy Hayes,Consumer,PROD3917,Cold drinks,Grocery,North,Hawaii,Philipbury,2,4451,5,8456.9,6640.28,1816.62,Cash,Cancelled,Reilly-Miller,barbarahansen@berry.com,37,No,0
ORD1851,03/06/2025,05/06/2025,CUST672,Billy Sullivan,Corporate,PROD5969,Cupboard,Furniture,South,Idaho,Kellychester,10,3154,5,29963,18822.95,11140.05,UPI,Cancelled,"Carson, Moran and Miller",jboyd@velez.com,24,No,0
ORD1852,06/02/2024,11/02/2024,CUST455,Linda Hudson,Consumer,PROD7622,Maggi,Grocery,East,Alabama,Cookberg,2,3644,0,7288,5298.19,1989.81,UPI,Pending,"Young, Lloyd and Warren",brendan42@flores.com,50,No,0
ORD1853,03/08/2024,07/08/2024,CUST519,Steven Robinson MD,Corporate,PROD3205,Chocolate,Grocery,West,Oklahoma,North Alexisbury,6,640,20,3072,2387.74,684.26,Cash,Returned,Avila-Parker,pedro12@kirk.org,39,No,0
ORD1854,24/03/2025,31/03/2025,CUST847,Theresa Marshall,Consumer,PROD5575,Stapler,Office Supplies,West,Hawaii,West Stacy,8,376,5,2857.6,2276.32,581.28,Credit card,Cancelled,"Griffin, Mitchell and Liu",jesus68@moore.com,44,No,0
ORD1855,29/09/2024,30/09/2024,CUST781,Jacqueline Thompson,Consumer,PROD8685,File Folder,Office Supplies,North,Georgia,Port Christina,8,1584,15,10771.2,8041.91,2729.29,Credit card,Returned,Barnes-French,bmarks@howell-baker.com,14,No,0
ORD1856,22/03/2024,26/03/2024,CUST269,Megan Rodriguez,Home office,PROD1074,Maggi,Grocery,West,Massachusetts,South Nancyfort,4,4890,5,18582,13528.84,5053.16,UPI,Cancelled,Terry-Davis,rebekah75@brown.com,47,No,0
ORD1857,11/06/2025,13/06/2025,CUST771,Monica Patrick,Home office,PROD9186,Laptop,Electronics,West,Arizona,New Jessica,1,3978,20,3182.4,2543.14,639.26,Credit card,Returned,Graves Inc,suzannedennis@bowers.com,17,No,0
ORD1858,11/01/2025,16/01/2025,CUST148,Andrew Fisher,Home office,PROD2141,Keyboard,Electronics,South,South Carolina,South Lisaland,2,3381,5,6423.9,4727.65,1696.25,Pay check,Cancelled,Gray Ltd,hughesjoshua@ramirez.net,37,No,0
ORD1859,25/11/2023,30/11/2023,CUST389,Richard Brown,Consumer,PROD9520,File Folder,Office Supplies,South,Ohio,Port Jaclyn,4,1356,10,4881.6,3799,1082.6,UPI,Delivered,Robbins Group,rachaelmanning@mitchell-delgado.com,36,No,0
ORD1860,13/01/2025,17/01/2025,CUST954,Jared Graham,Corporate,PROD3490,Cold drinks,Grocery,North,Kentucky,Kirkport,1,282,20,225.6,200.55,25.05,UPI,Cancelled,Owens-Smith,abbottjason@hawkins.com,24,No,0
ORD1861,30/08/2024,02/09/2024,CUST202,Rachel White,Home office,PROD3068,Cupboard,Furniture,North,Vermont,Cherylville,7,3549,0,24843,20436.67,4406.33,Pay check,Delivered,Rosales Ltd,steven21@sanchez.com,24,No,0
ORD1862,20/12/2024,23/12/2024,CUST148,Brenda Schmidt,Corporate,PROD3341,Keyboard,Electronics,West,Delaware,East Megan,8,1584,5,12038.4,7745.58,4292.82,UPI,Returned,Hunt-Gray,evansstacy@greene.com,27,No,0
ORD1863,09/07/2025,11/07/2025,CUST294,Steven Horn,Corporate,PROD8970,Cupboard,Furniture,South,Colorado,East Aprilmouth,7,2634,0,18438,15298.65,3139.35,Cash,Cancelled,Chandler-Shaw,ulucas@haas-foster.info,5,Yes,45
ORD1864,02/03/2025,05/03/2025,CUST575,Lori Robinson,Consumer,PROD3948,Table,Furniture,North,Delaware,Port Davidfurt,7,376,0,2632,1969.68,662.32,UPI,Delivered,"Harris, Mann and Johnson",cruzlaura@mckinney-estrada.com,11,No,0
ORD1865,12/02/2024,19/02/2024,CUST218,Ronald Dyer,Corporate,PROD3723,Mouse,Electronics,South,Georgia,Ortizland,2,3502,10,6303.6,5093.89,1209.71,Cash,Cancelled,Barrett-Burns,kwarren@gonzales-wall.com,41,No,0
ORD1866,21/04/2024,23/04/2024,CUST685,Sabrina Simon,Home office,PROD3254,Bed,Furniture,East,Nebraska,Rayport,8,741,5,5631.6,3498.13,2133.47,Pay check,Delivered,Smith-Patterson,stoutphyllis@hudson.org,38,No,0
ORD1867,26/11/2024,29/11/2024,CUST820,Leslie Harris,Corporate,PROD9723,Sofa,Furniture,West,Hawaii,South Loribury,4,621,0,2484,1664.53,819.47,Cash,Returned,"Powers, Johnson and Kerr",ericaaustin@hernandez.org,45,No,0
ORD1868,07/11/2025,09/11/2025,CUST866,Michael Black,Consumer,PROD3513,Calculator,Office Supplies,North,Mississippi,New Sharon,10,4109,10,36981,26070.16,10910.84,Credit card,Pending,Dean Group,vmunoz@turner.com,7,Yes,46
ORD1869,26/08/2025,31/08/2025,CUST345,Angela Ortiz,Home office,PROD7135,Chips,Grocery,West,Ohio,Lawsonland,1,3387,5,3217.65,2511.13,706.52,Cash,Pending,West-Lynch,douglasjustin@wilson.biz,34,No,0
ORD1870,28/07/2025,29/07/2025,CUST926,Keith Summers,Home office,PROD4316,Laptop,Electronics,North,Wisconsin,Anthonyside,5,1505,15,6396.25,3847.78,2548.47,UPI,Returned,Torres LLC,wrussell@mitchell-hoover.com,49,No,0
ORD1871,09/06/2024,11/06/2024,CUST378,Christopher Baker,Corporate,PROD9268,File Folder,Office Supplies,South,Kansas,Jacksontown,6,587,15,2993.7,2053.24,940.46,Pay check,Cancelled,Mcknight-Sims,caseybarbara@moore.info,30,No,0
ORD1872,08/11/2025,15/11/2025,CUST271,Amanda Schultz,Consumer,PROD8415,Chair,Furniture,East,Minnesota,Annefurt,9,520,10,4212,3089.78,1122.22,Credit card,Delivered,"Howell, Chung and Carlson",shawnspears@reed.biz,9,Yes,25
ORD1873,04/08/2024,09/08/2024,CUST196,Julie Benjamin,Consumer,PROD9309,Dining table,Furniture,North,Kansas,Crystalborough,8,383,0,3064,2502.36,561.64,Pay check,Cancelled,"Rivera, Wright and Luna",astanley@young-reyes.com,35,No,0
ORD1874,18/06/2025,21/06/2025,CUST435,Thomas Skinner,Home office,PROD8510,Stapler,Office Supplies,West,Oregon,New Janicestad,9,2265,0,20385,13433.43,6951.57,Credit card,Returned,"Townsend, Brooks and Harmon",kbowman@george-barrett.com,4,Yes,38
ORD1875,12/05/2024,19/05/2024,CUST172,Anna Wilson,Corporate,PROD4760,Headphones,Electronics,West,Colorado,Ericatown,8,2042,20,13068.8,11441.3,1627.5,Credit card,Pending,Collins PLC,jwilliams@pratt-maldonado.com,37,No,0
ORD1876,16/02/2025,22/02/2025,CUST171,Amber Craig,Consumer,PROD1605,Chocolate,Grocery,South,Louisiana,Lisaton,1,478,20,382.4,264.5,117.9,Cash,Pending,"Le, Snyder and Villanueva",allisonbeasley@hampton.net,50,No,0
ORD1877,19/11/2024,24/11/2024,CUST971,Melanie Cross,Corporate,PROD3574,Cupboard,Furniture,South,Nevada,North Brenda,1,288,20,230.4,179.3,51.1,Cash,Delivered,Wright-Richards,anthonyvaughn@hall-robinson.com,4,Yes,39
ORD1878,26/10/2025,31/10/2025,CUST474,Joshua Wright,Consumer,PROD3615,Chocolate,Grocery,South,Oklahoma,Heatherchester,8,4032,20,25804.8,20611.72,5193.08,UPI,Cancelled,Page-Brown,smithchristian@stuart.com,25,No,0
ORD1879,22/07/2024,26/07/2024,CUST577,Kristina Martinez,Corporate,PROD3444,Kettle,Electronics,North,Idaho,North Daniel,8,4832,15,32857.6,22286.19,10571.41,Cash,Delivered,Owens LLC,jamesmartinez@graves.com,36,No,0
ORD1880,20/07/2024,25/07/2024,CUST983,Tony Garcia,Corporate,PROD6853,Kettle,Electronics,North,Oregon,East Jillfurt,8,3440,0,27520,20695.61,6824.39,UPI,Returned,Blackwell Ltd,lhicks@gomez-rogers.org,10,No,0
ORD1881,24/03/2024,27/03/2024,CUST549,Yolanda Lopez,Consumer,PROD4690,Stapler,Office Supplies,East,Kentucky,Kellyhaven,9,3098,20,22305.6,18061.88,4243.72,Cash,Pending,Green Inc,nathanielrice@floyd-carter.com,9,Yes,37
ORD1882,24/10/2025,28/10/2025,CUST132,Patrick Pope,Consumer,PROD6958,Table,Furniture,South,California,Lake Ralphton,6,4937,10,26659.8,18851.7,7808.1,UPI,Pending,Contreras Group,cookstephanie@williams-herrera.com,29,No,0
